city,population,lat,lon,region_name,region_name_ao,region_iso_code,federal_district,okato,oktmo,kladr_id,fias_id
Ясногорск,15.4,54.4795484,37.6896048,Тульская область,,RU-TUL,Центральный,70250501000,70650101001,7102500100000,87c99d23-260a-4a6e-8f69-f8a3dc131c3b
Белоярский,19.6,63.7121099,66.6772226,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71181000000,71811151001,8600001300000,db0b028c-2da0-4fb9-af00-6fed7a7644a0
Губкинский,29.2,64.4457594,76.4713274,Тюменская область,Ямало-Ненецкий автономный округ,RU-YAN,Уральский,71172000000,71952000001,8900000200000,0cb9e3a5-20fa-4248-8c1d-b31d5ce7f691
Заводоуковск,26.5,56.5027463,66.5513613,Тюменская область,,RU-TYU,Уральский,71403000000,71703000001,7200000400000,10c58caf-f8b8-44b6-99b9-5cf25f681fcf
Ишим,64.4,56.1104858,69.4795776,Тюменская область,,RU-TYU,Уральский,71405000000,71705000001,7200000300000,248fbf02-0ba3-4208-8478-ba3def019844
Когалым,67.7,62.2639527,74.4829794,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71183000000,71883000001,8600000200000,5a08166f-cfaa-4e95-8233-f0d473883bd3
Лабытнанги,26.3,66.6592841,66.3883009,Тюменская область,Ямало-Ненецкий автономный округ,RU-YAN,Уральский,71173000000,71953000001,8900000300000,6552fa92-269f-4b6a-bee5-fe9204463d99
Лангепас,44.6,61.2536939,75.1807763,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71132000000,71872000001,8600000300000,149e651b-5dd3-480f-a372-5174576609f6
Лянтор,41.2,61.6392863,72.179409,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71126605000,71826105001,8600900200000,e7e90d82-aecc-4e9c-a373-3a7afcd5fed3
Мегион,46.6,61.0318712,76.1025878,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71133000000,71873000001,8600000400000,d9c157ca-fd05-4efc-ae0c-16927612a0c8
Муравленко,31.6,63.7940552,74.4948635,Тюменская область,Ямало-Ненецкий автономный округ,RU-YAN,Уральский,71175000000,71955000001,8900000400000,9d4ebe8d-29d8-4ddc-882d-75a5c5aec652
Надым,44.8,65.5377966,72.5182736,Тюменская область,Ямало-Ненецкий автономный округ,RU-YAN,Уральский,71174000000,71936000001,8900000500000,24a3f6a2-5994-4ede-90d4-dc7fe64418b8
Нефтеюганск,127.3,61.0882676,72.6164079,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71134000000,71874000001,8600001400000,45906532-143b-48c2-9af3-f480dc19c7bf
Нижневартовск,277.7,60.9396698,76.5696184,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71135000000,71875000001,8600001100000,0bf0f4ed-13f8-446e-82f6-325498808076
Новый Уренгой,118.0,66.0839433,76.6809681,Тюменская область,Ямало-Ненецкий автономный округ,RU-YAN,Уральский,71176000000,71956000001,8900000600000,4136d0c1-3ff7-44c0-aa30-fa2e7eb96ef7
Ноябрьск,106.9,63.2018039,75.4510581,Тюменская область,Ямало-Ненецкий автономный округ,RU-YAN,Уральский,71178000000,71958000001,8900000700000,131c6e49-9bc5-484d-b65a-ee7f5d250418
Нягань,58.6,62.1454701,65.3946047,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71139000000,71879000001,8600000500000,06157075-a993-404d-b940-0a103131dc66
Покачи,18.1,61.7422169,75.5941517,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71184000000,71884000001,8600000600000,8bac4b94-1d16-42b5-b5c6-211aa52f3216
Пыть-Ях,39.6,60.7585833,72.8365617,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71185000000,71885000001,8600000700000,130857a0-7059-4f18-9a13-c17ef6c4f9ca
Радужный,43.7,62.1342888,77.4584094,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71137000000,71877000001,8600001500000,394a840f-9502-406f-a8be-3a2aa9e8f075
Салехард,51.0,66.5492077,66.6085318,Тюменская область,Ямало-Ненецкий автономный округ,RU-YAN,Уральский,71171000000,71951000001,8900000100000,0c1b7f05-9fd9-4ec9-a2cc-5ee2799be1e6
Советский,29.3,61.3706913,63.5667222,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71124604000,71824104001,8600800100000,b2487322-b3b1-48fc-a462-cf06c36fac91
Сургут,380.6,61.2541083,73.3961587,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71136000000,71876000001,8600001000000,f1eb1809-47d4-4f0b-9a74-fa416e9d3df2
Тарко-Сале,21.5,64.9118803,77.7610236,Тюменская область,Ямало-Ненецкий автономный округ,RU-YAN,Уральский,71160605000,71940000001,8900400100000,b998fcc0-d770-4754-9133-d669a2b2ba5d
Тобольск,98.9,58.2017299,68.2538558,Тюменская область,,RU-TYU,Уральский,71410000000,71710000001,7200000200000,6d7c3e9e-8d6d-490a-a650-8257dbf5ec36
Тюмень,807.3,57.1529744,65.5344099,Тюменская область,,RU-TYU,Уральский,71401000000,71701000001,7200000100000,9ae64229-9f7b-4149-b27a-d1f6ec74b5ce
Урай,40.5,60.1296954,64.8038508,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71138000000,71878000001,8600000900000,610abc14-c127-4d7c-8697-31cb5c7c47f2
Ханты-Мансийск,101.5,61.0023984,69.0184798,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71131000000,71871000001,8600000100000,d680d1a9-ff89-42c0-b39f-143d2ffb520a
Югорск,38.0,61.3123568,63.3365484,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71187000000,71887000001,8600001600000,abb05e81-bd8b-4e44-abf7-384c9eba3407
Ялуторовск,40.3,56.6547289,66.3122992,Тюменская область,,RU-TYU,Уральский,71415000000,71715000001,7200000500000,2771f01d-b335-40ba-ac30-11a7d3b43c26
Воткинск,97.2,57.0518149,53.9873096,Удмуртская Республика,,RU-UD,Приволжский,94410000000,94710000001,1800000300000,d948319d-b151-48f5-9791-22ccfeeabfe7
Глазов,92.3,58.1359233,52.6635038,Удмуртская Республика,,RU-UD,Приволжский,94420000000,94720000001,1800000400000,afeea607-0207-467f-8c59-562fc634f924
Ижевск,648.1,56.852738,53.2114896,Удмуртская Республика,,RU-UD,Приволжский,94401000000,94701000001,1800000100000,deb1d05a-71ce-40d1-b726-6ba85d70d58f
Камбарка,10.1,56.2659916,54.193374,Удмуртская Республика,,RU-UD,Приволжский,94220501000,94620101001,1801100100000,b3bb969f-79ee-46fb-b23c-42a7b19fe8e1
Можга,49.0,56.4427774,52.2137886,Удмуртская Республика,,RU-UD,Приволжский,94430000000,94730000001,1800000500000,7096d8a5-2b41-47b1-95ae-35efcbc07dee
Сарапул,95.4,56.4615767,53.8037657,Удмуртская Республика,,RU-UD,Приволжский,94440000000,94740000001,1800000200000,e69a280f-9064-490e-bae0-8bd39527872f
Барыш,15.5,53.6533992,47.1181134,Ульяновская область,,RU-ULY,Приволжский,73204501000,73604101001,7300300100000,52cccd1a-84fd-448a-a91e-36f113b9946f
Димитровград,113.5,54.2167926,49.6262585,Ульяновская область,,RU-ULY,Приволжский,73405000000,73705000001,7300000200000,73b29372-242c-42c5-89cd-8814bc2368af
Инза,17.2,53.8549647,46.3533459,Ульяновская область,,RU-ULY,Приволжский,73210501000,73610101001,7300500100000,a23672b1-86cf-4b07-b1a1-cf0b58e7419b
Новоульяновск,13.8,54.1447956,48.3910789,Ульяновская область,,RU-ULY,Приволжский,73415000000,73715000001,7300000400000,c21a50ef-de67-477c-887b-a1202730ee8e
Сенгилей,6.2,53.958964,48.7768269,Ульяновская область,,RU-ULY,Приволжский,73236501000,73636101001,7301500100000,b9e9ca48-b953-4999-bf0e-608c57c0d0a0
Ульяновск,627.7,54.3079415,48.3748487,Ульяновская область,,RU-ULY,Приволжский,73401000000,73701000001,7300000100000,bebfd75d-a0da-4bf9-8307-2e2c85eac463
Амурск,38.9,50.2344147,136.8792444,Хабаровский край,,RU-KHA,Дальневосточный,8403000000,8603101001,2700000300000,d3c4b43d-3e19-4454-939b-d92ef3d6c875
Бикин,16.1,46.8185743,134.2550718,Хабаровский край,,RU-KHA,Дальневосточный,8406000000,8609101001,2700000400000,70dc89f8-f067-482a-bd50-4fb2782463e7
Вяземский,13.0,47.5353379,134.7553856,Хабаровский край,,RU-KHA,Дальневосточный,8217501000,8617101001,2700700100000,6dbd1c8b-7c73-4ff7-9cbd-7062ac0cc88d
Комсомольск-на-Амуре,244.8,50.5498936,137.0079408,Хабаровский край,,RU-KHA,Дальневосточный,8409000000,8709000001,2700000500000,a29c5b20-5056-412b-9af6-7b805aa3ea72
Николаевск-на-Амуре,17.9,53.1460657,140.7111367,Хабаровский край,,RU-KHA,Дальневосточный,8414000000,8631101001,2700000600000,7a58fb7c-6d03-46e4-b5fc-3f5b587c09be
Советская Гавань,23.6,48.9664966,140.285174,Хабаровский край,,RU-KHA,Дальневосточный,8418000000,8642101001,2700000700000,64f0ebe7-00e4-40a0-9dd9-15f9293632ae
Хабаровск,616.4,48.4647258,135.0598942,Хабаровский край,,RU-KHA,Дальневосточный,8401000000,8701000001,2700000100000,a4859da8-9977-4b62-8436-4e1b98c5d13f
Аша,29.1,54.9906527,57.2783953,Челябинская область,,RU-CHE,Уральский,75403000000,75609101001,7400200300000,c1c960ba-28ed-4a23-9663-668a10e8dbc1
Бакал,18.7,54.9406399,58.8051698,Челябинская область,,RU-CHE,Уральский,75249503000,75649103001,7401700100000,f0eff629-59f9-46e3-a3e1-70003376fbd8
Верхнеуральск,9.3,53.8760961,59.2169852,Челябинская область,,RU-CHE,Уральский,75217501000,75617101001,7402900100000,e4a3d40b-d937-4eef-900f-e16a2244a4c1
Верхний Уфалей,26.7,56.0487158,60.2318886,Челябинская область,,RU-CHE,Уральский,75406000000,75706000001,7400000200000,03aa453a-c7d6-4567-9a59-34a9e9cc1eac
Еманжелинск,28.2,54.7554548,61.3243477,Челябинская область,,RU-CHE,Уральский,75409000000,75619101001,7404400100000,450daf49-c6ce-4bbd-9e3e-350e6ad3bc6c
Златоуст,163.9,55.1714905,59.6725549,Челябинская область,,RU-CHE,Уральский,75412000000,75712000001,7400000400000,110c731e-d72b-4c37-91cb-03ce33d9e727
Карабаш,10.8,55.4852323,60.2358881,Челябинская область,,RU-CHE,Уральский,75415000000,75715000001,7400000500000,dbca0fdd-89a6-43ad-9bd0-9796236917d7
Карталы,28.2,53.0536197,60.6478408,Челябинская область,,RU-CHE,Уральский,75418000000,75623101001,7400700100000,8de6102a-50a8-4bd4-9552-a265cb82b57f
Касли,15.7,55.8868784,60.7421663,Челябинская область,,RU-CHE,Уральский,75421000000,75626101001,7400900100000,9db9997b-8945-4ae2-9d14-6dfe0dd01c7e
Катав-Ивановск,15.5,54.7521438,58.1983648,Челябинская область,,RU-CHE,Уральский,75424000000,75629101001,7401000200000,5c0f59dc-daeb-4891-a620-900a59d8cabd
Копейск,147.6,55.116665,61.6179185,Челябинская область,,RU-CHE,Уральский,75428000000,75728000001,7400000600000,69462f61-d1da-4e61-a970-3b71c6623002
Коркино,34.0,54.8903147,61.4034576,Челябинская область,,RU-CHE,Уральский,75431000000,75633101001,7404500100000,34bc4096-0b85-4b90-bac1-2539cb030041
Куса,16.7,55.3386053,59.4385778,Челябинская область,,RU-CHE,Уральский,75238501000,75638101001,7403400100000,94812112-feed-454d-a3d2-45ba7bc691d0
Кыштым,36.2,55.7061276,60.5563781,Челябинская область,,RU-CHE,Уральский,75434000000,75734000001,7400000800000,969d3bb6-4d8e-4130-902b-b70571090302
Магнитогорск,413.3,53.4072153,58.9791437,Челябинская область,,RU-CHE,Уральский,75438000000,75738000001,7400000900000,988157bf-d6d5-4c2a-80ec-4ad531eea056
Миасс,151.5,55.0456457,60.1077572,Челябинская область,,RU-CHE,Уральский,75442000000,75742000001,7400001000000,f2976e80-32e1-4284-8eda-06cf19239cd1
Миньяр,8.9,55.0709557,57.548478,Челябинская область,,RU-CHE,Уральский,75209503000,75609103001,7400200100000,855ef067-23aa-425a-aa9b-cadbfb1f9fff
Нязепетровск,11.4,56.0536895,59.6097202,Челябинская область,,RU-CHE,Уральский,75244501000,75644101001,7403600100000,e42b53fb-fed8-4ee7-94f3-6190e179d249
Озерск,78.4,55.763154,60.7076198,Челябинская область,,RU-CHE,Уральский,75543000000,75743000001,7400001100000,8192c863-edbf-4825-8523-0612ae80e5a7
Пласт,17.3,54.3692764,60.8151894,Челябинская область,,RU-CHE,Уральский,75445000000,75648101001,7404600100000,4828bba2-6758-4e7b-a7ef-ff07f83e9563
Сатка,41.3,55.0405288,59.0288975,Челябинская область,,RU-CHE,Уральский,75448000000,75649101001,7401700200000,8bcc16d4-ead7-4938-944c-862c7e6c67aa
Сим,12.5,54.9907827,57.6900155,Челябинская область,,RU-CHE,Уральский,75209505000,75609105001,7400200200000,b23193d5-43a7-4663-8fba-7ee34ae4db77
